0.801088	57.164726
0.806893	55.541656
0.812698	0.000000
0.818503	0.000000
0.824308	0.000000
0.830113	0.000000
0.835918	0.000000
0.841723	0.000000
0.847528	0.000000
0.853333	0.000000
0.859138	0.000000
0.864943	0.000000
0.870748	0.000000
0.876553	0.000000
0.882358	0.000000
0.888163	0.000000
0.893968	0.000000
0.899773	0.000000
0.905578	0.000000
0.911383	0.000000
0.917188	0.000000
0.922993	0.000000
0.928798	0.000000
0.934603	0.000000
0.940408	0.000000
0.946213	58.850304
0.952018	58.895828
0.957823	58.886410
0.963628	56.334999
0.969433	55.104252
0.975238	54.714905
0.981043	53.666931
0.986848	51.611927
0.992653	50.269051
0.998458	0.000000
1.004263	49.620575
1.010068	0.000000
1.015873	0.000000
1.021678	0.000000
1.027483	0.000000
1.033288	0.000000
1.039093	57.557976
1.044898	57.445850
1.050703	0.000000
1.056508	49.592033
1.062313	49.437164
1.068118	49.354530
1.073923	49.265816
1.079728	0.000000
1.085533	0.000000
1.091338	0.000000
1.097143	0.000000
1.102948	0.000000
1.108753	0.000000
1.114558	0.000000
1.120363	0.000000
1.126168	49.111919
1.131973	48.543949
1.137778	48.568924
1.143583	0.000000
1.149388	42.054836
1.155193	42.360413
1.160998	37.528374
1.166803	0.000000
1.172608	0.000000
1.178413	45.448212
1.184218	45.259789
1.190023	45.270874
1.195828	45.303623
1.201633	45.330124
1.207438	45.343933
1.213243	45.349983
1.219048	45.358780
1.224853	45.372742
1.230658	45.379799
1.236463	45.388580
1.242268	45.402115
1.248073	45.410843
1.253878	45.419735
1.259683	45.427883
1.265488	45.431499
1.271293	45.439568
1.277098	45.445122
1.282902	45.444134
1.288707	45.447845
1.294512	45.448212
1.300317	45.444771
1.306122	45.447021
1.311927	45.443413
1.317732	45.437840
1.323537	45.440002
1.329342	45.438004
1.335147	45.434669
1.340952	45.434029
1.346757	45.428776
1.352562	45.426674
1.358367	45.427376
1.364172	45.424255
1.369977	45.425892
1.375782	45.428802
1.381587	45.428314
1.387392	45.432594
1.393197	45.434280
1.399002	45.431351
1.404807	45.433578
1.410612	45.432213
1.416417	45.428406
1.422222	45.429955
1.428027	45.427223
1.433832	45.423988
1.439637	45.424507
1.445442	45.420834
1.451247	45.419456
1.457052	45.421028
1.462857	45.419098
1.468662	45.419960
1.474467	45.420570
1.480272	45.417149
1.486077	45.417946
1.491882	45.418266
1.497687	45.416336
1.503492	45.419769
1.509297	45.420284
1.515102	45.418465
1.520907	45.421635
1.526712	45.421608
1.532517	45.421944
1.538322	45.426331
1.544127	45.426212
1.549932	45.426277
1.555737	45.427288
1.561542	45.424156
1.567347	45.424126
1.573152	45.425201
1.578957	45.423294
1.584762	45.425045
1.590567	45.425133
1.596372	45.421837
1.602177	45.423500
1.607982	45.423294
1.613787	45.421913
1.619592	45.425652
1.625397	45.425308
1.631202	45.423714
1.637007	45.425240
1.642812	45.423134
1.648617	45.422630
1.654422	45.424324
1.660227	45.422546
1.666032	45.422779
1.671837	45.422752
1.677642	45.419434
1.683447	45.420284
1.689252	45.420624
1.695057	45.418419
1.700862	45.419945
1.706667	45.417374
1.712472	45.412781
1.718277	45.414425
1.724082	45.414642
1.729887	45.414139
1.735692	45.415203
1.741497	45.412766
1.747302	45.412926
1.753107	45.415291
1.758912	45.413948
1.764717	45.413925
1.770522	45.413414
1.776327	45.410614
1.782132	45.411995
1.787937	45.411888
1.793741	45.408714
1.799546	45.409637
1.805351	45.408798
1.811156	45.407959
1.816961	45.411129
1.822766	45.410034
1.828571	45.408291
1.834376	45.409439
1.840181	45.408379
1.845986	45.408749
1.851791	45.409065
1.857596	45.405636
1.863401	45.405235
1.869206	45.405403
1.875011	45.403393
1.880816	45.404541
1.886621	45.403221
1.892426	45.399979
1.898231	45.401447
1.904036	45.400291
1.909841	45.397717
1.915646	45.397827
1.921451	45.394730
1.927256	45.392624
1.933061	45.391800
1.938866	45.385746
1.944671	45.379818
1.950476	45.373566
1.956281	45.358391
1.962086	45.341202
1.967891	45.327225
1.973696	45.318844
1.979501	45.308510
1.985306	45.285084
1.991111	45.265533
1.996916	45.261078
2.002721	45.256950
2.008526	45.237930
2.014331	45.216843
2.020136	45.206512
2.025941	45.199402
2.031746	45.199642
2.037551	45.233696
2.043356	45.339512
2.049161	45.561069
2.054966	45.990700
2.060771	46.986862
2.066576	48.156200
2.072381	48.592812
2.078186	48.608677
2.083991	48.483047
2.089796	48.357857
2.095601	48.273384
2.101406	48.204109
2.107211	48.129307
2.113016	48.060913
2.118821	48.008663
2.124626	47.967945
2.130431	47.929024
2.136236	47.945160
2.142041	47.978012
2.147846	47.963791
2.153651	47.981358
2.159456	48.293690
2.165261	48.612648
2.171066	48.745869
2.176871	0.000000
2.182676	0.000000
2.188481	0.000000
2.194286	0.000000
2.200091	0.000000
2.205896	0.000000
2.211701	0.000000
2.217506	0.000000
2.223311	0.000000
2.229116	0.000000
2.234921	0.000000
2.240726	0.000000
2.246531	0.000000
2.252336	0.000000
2.258141	0.000000
2.263946	0.000000
2.269751	0.000000
2.275556	0.000000
2.281361	0.000000
2.287166	0.000000
2.292971	0.000000
2.298776	0.000000
2.304580	46.490829
2.310385	46.490211
2.316190	0.000000
2.321995	46.590145
2.327800	46.613564
2.333605	46.613262
2.339410	45.820118
2.345215	0.000000
2.351020	0.000000
2.356825	0.000000
2.362630	0.000000
2.368435	0.000000
2.374240	0.000000
2.380045	0.000000
2.385850	0.000000
2.391655	0.000000
2.397460	0.000000
2.403265	50.643036
2.409070	50.493385
2.414875	50.406067
2.420680	61.909012
2.426485	61.895401
2.432290	61.865227
2.438095	61.690094
2.443900	61.402756
2.449705	0.000000
2.455510	0.000000
2.461315	0.000000
2.467120	45.617340
2.472925	46.028038
2.478730	0.000000
2.484535	0.000000
2.490340	0.000000
2.496145	0.000000
2.501950	0.000000
2.507755	44.969734
2.513560	47.300194
2.519365	47.286598
2.525170	47.706100
2.530975	47.293495
2.536780	47.336369
2.542585	0.000000
2.548390	0.000000
2.554195	0.000000
2.560000	0.000000
2.565805	0.000000
2.571610	47.130661
2.577415	47.075287
2.583220	47.054832
2.589025	47.094757
2.594830	47.267563
2.600635	47.518562
2.606440	47.685410
2.612245	47.731693
2.618050	47.698666
2.623855	51.604019
2.629660	51.551392
2.635465	45.210701
2.641270	75.318886
2.647075	0.000000
2.652880	0.000000
2.658685	43.521496
2.664490	43.326523
2.670295	43.335255
2.676100	43.363834
2.681905	43.398632
2.687710	43.413227
2.693515	43.415234
2.699320	43.419991
2.705125	43.427479
2.710930	43.432732
2.716735	43.435368
2.722540	43.436005
2.728345	43.440323
2.734150	43.441177
2.739955	43.439789
2.745760	43.438988
2.751565	43.439278
2.757370	43.442905
2.763175	43.446476
2.768980	43.453236
2.774785	43.460320
2.780590	43.465904
2.786395	43.471012
2.792200	43.471241
2.798005	43.472656
2.803810	43.472134
2.809615	43.471241
2.815420	43.470741
2.821224	43.467415
2.827029	43.464844
2.832834	43.458546
2.838639	43.455208
2.844444	43.454720
2.850249	43.455921
2.856054	43.462780
2.861859	43.466820
2.867664	43.471493
2.873469	43.470764
2.879274	43.468796
2.885079	43.467690
2.890884	43.465057
2.896689	43.468163
2.902494	43.467739
2.908299	43.467918
2.914104	43.464916
2.919909	43.459000
2.925714	43.456654
2.931519	43.452869
2.937324	43.455910
2.943129	43.456871
2.948934	43.458206
2.954739	43.458679
2.960544	43.453186
2.966349	43.451927
2.972154	43.447319
2.977959	43.447971
2.983764	43.448143
2.989569	43.447437
2.995374	43.448349
3.001179	43.441582
3.006984	43.439838
3.012789	43.434494
3.018594	43.433468
3.024399	43.435345
3.030204	43.435116
3.036009	43.439499
3.041814	43.435417
3.047619	43.435173
3.053424	43.429951
3.059229	43.426300
3.065034	43.427265
3.070839	43.424080
3.076644	43.428059
3.082449	43.424156
3.088254	43.422859
3.094059	43.417484
3.099864	43.411343
3.105669	43.411564
3.111474	43.407074
3.117279	43.411816
3.123084	43.410194
3.128889	43.409794
3.134694	43.407013
3.140499	43.399940
3.146304	43.399605
3.152109	43.393917
3.157914	43.397339
3.163719	43.396332
3.169524	43.395782
3.175329	43.395241
3.181134	43.387321
3.186939	43.386597
3.192744	43.379986
3.198549	43.381126
3.204354	43.380486
3.210159	43.379742
3.215964	43.381405
3.221769	43.374157
3.227574	43.374039
3.233379	43.367081
3.239184	43.366142
3.244989	43.365902
3.250794	43.364311
3.256599	43.367298
3.262404	43.361164
3.268209	43.361008
3.274014	43.353519
3.279819	43.350281
3.285624	43.348740
3.291429	43.344799
3.297234	43.348007
3.303039	43.343121
3.308844	43.342682
3.314649	43.335468
3.320454	43.330307
3.326259	43.327053
3.332063	43.321781
3.337868	43.325626
3.343673	43.323502
3.349478	43.325966
3.355283	43.322952
3.361088	43.318989
3.366893	43.316204
3.372698	43.310154
3.378503	43.311913
3.384308	43.308968
3.390113	43.311234
3.395918	43.309441
3.401723	43.305222
3.407528	43.302303
3.413333	43.294895
3.419138	43.293888
3.424943	43.290237
3.430748	43.292091
3.436553	43.292690
3.442358	43.291801
3.448163	43.292305
3.453968	43.287251
3.459773	43.287773
3.465578	43.285442
3.471383	43.287487
3.477188	43.290421
3.482993	43.292660
3.488798	43.297348
3.494603	43.295616
3.500408	43.298019
3.506213	43.295349
3.512018	43.295921
3.517823	43.297356
3.523628	43.297359
3.529433	43.301865
3.535238	43.300217
3.541043	43.302143
3.546848	43.298828
3.552653	43.297314
3.558458	43.295860
3.564263	43.292866
3.570068	43.296036
3.575873	43.294350
3.581678	43.296356
3.587483	43.293201
3.593288	43.289223
3.599093	43.284576
3.604898	43.277554
3.610703	43.275322
3.616508	43.270336
3.622313	43.269527
3.628118	43.265800
3.633923	43.260445
3.639728	43.253475
3.645533	43.243423
3.651338	43.234016
3.657143	43.221733
3.662948	43.212288
3.668753	43.205753
3.674558	43.194519
3.680363	43.176994
3.686168	43.161671
3.691973	43.151520
3.697778	43.150051
3.703583	43.144653
3.709388	43.139603
3.715193	43.131794
3.720998	43.127846
3.726803	43.130795
3.732608	43.129642
3.738413	43.129276
3.744218	43.121525
3.750023	43.114994
3.755828	43.087868
3.761633	43.036911
3.767438	42.960064
3.773243	42.861435
3.779048	42.808208
3.784853	42.848503
3.790658	42.955978
3.796463	42.974014
3.802268	43.005684
3.808073	43.023182
3.813878	42.848709
3.819683	42.776764
3.825488	42.835052
3.831293	42.922478
3.837098	40.091522
3.842902	43.069904
3.848707	0.000000
3.854512	43.491402
3.860317	43.951157
3.866122	44.292072
3.871927	44.115723
3.877732	44.049675
3.883537	44.286358
3.889342	44.213043
3.895147	44.193680
3.900952	0.000000
3.906757	44.179222
3.912562	43.789299
3.918367	43.790833
3.924172	0.000000
3.929977	0.000000
3.935782	0.000000
3.941587	0.000000
3.947392	0.000000
3.953197	0.000000
3.959002	0.000000
3.964807	0.000000
3.970612	0.000000
3.976417	0.000000
3.982222	0.000000
3.988027	0.000000
3.993832	0.000000
3.999637	0.000000
4.005442	0.000000
4.011247	0.000000
4.017052	0.000000
4.022857	0.000000
4.028662	0.000000
4.034467	0.000000
4.040272	0.000000
4.046077	0.000000
4.051882	0.000000
4.057687	0.000000
4.063492	0.000000
4.069297	0.000000
4.075102	0.000000
4.080907	0.000000
4.086712	0.000000
4.092517	0.000000
4.098322	0.000000
4.104127	0.000000
4.109932	0.000000
4.115737	0.000000
4.121542	0.000000
4.127347	0.000000
4.133152	0.000000
4.138957	0.000000
4.144762	0.000000
4.150567	0.000000
4.156372	0.000000
4.162177	0.000000
4.167982	0.000000
4.173787	0.000000
4.179592	0.000000
4.185397	0.000000
4.191202	0.000000
4.197007	0.000000
4.202812	0.000000
4.208617	0.000000
4.214422	0.000000
4.220227	0.000000
4.226032	0.000000
4.231837	0.000000
4.237642	0.000000
4.243447	0.000000
4.249252	0.000000
4.255057	0.000000
4.260862	0.000000
4.266667	0.000000
4.272472	0.000000
4.278277	0.000000
4.284082	0.000000
4.289887	0.000000
4.295692	0.000000
4.301497	0.000000
4.307302	0.000000
4.313107	0.000000
4.318912	0.000000
4.324717	0.000000
4.330522	0.000000
4.336327	0.000000
4.342132	0.000000
4.347937	0.000000
4.353741	0.000000
4.359546	0.000000
4.365351	0.000000
4.371156	0.000000
4.376961	0.000000
4.382766	0.000000
4.388571	0.000000
4.394376	0.000000
4.400181	0.000000
4.405986	0.000000
4.411791	0.000000
4.417596	0.000000
4.423401	0.000000
4.429206	0.000000
4.435011	0.000000
4.440816	0.000000
4.446621	0.000000
4.452426	0.000000
4.458231	0.000000
4.464036	0.000000
4.469841	0.000000
4.475646	0.000000
4.481451	0.000000
4.487256	0.000000
4.493061	0.000000
4.498866	0.000000
4.504671	0.000000
4.510476	0.000000
4.516281	0.000000
4.522086	0.000000
4.527891	0.000000
4.533696	0.000000
4.539501	0.000000
4.545306	0.000000
4.551111	0.000000
4.556916	0.000000
4.562721	0.000000
4.568526	0.000000
4.574331	0.000000
4.580136	0.000000
4.585941	0.000000
4.591746	0.000000
4.597551	0.000000
4.603356	0.000000
4.609161	0.000000
4.614966	0.000000
4.620771	0.000000
4.626576	0.000000
4.632381	0.000000
4.638186	0.000000
4.643991	0.000000
4.649796	0.000000
4.655601	0.000000
4.661406	0.000000
4.667211	0.000000
4.673016	0.000000
4.678821	0.000000
4.684626	0.000000
4.690431	0.000000
4.696236	0.000000
4.702041	0.000000
4.707846	0.000000
4.713651	0.000000
4.719456	0.000000
4.725261	0.000000
4.731066	0.000000
4.736871	0.000000
4.742676	0.000000
4.748481	0.000000
4.754286	0.000000
4.760091	0.000000
4.765896	0.000000
4.771701	0.000000
4.777506	0.000000
4.783311	0.000000
4.789116	0.000000
4.794921	0.000000
4.800726	0.000000
4.806531	0.000000
4.812336	0.000000
4.818141	0.000000
4.823946	0.000000
4.829751	0.000000
4.835556	0.000000
4.841361	0.000000
4.847166	0.000000
4.852971	0.000000
4.858776	0.000000
4.864580	0.000000
4.870385	0.000000
4.876190	0.000000
4.881995	0.000000
4.887800	0.000000
4.893605	0.000000
4.899410	0.000000
4.905215	0.000000
4.911020	0.000000
4.916825	0.000000
4.922630	0.000000
4.928435	0.000000
4.934240	0.000000
4.940045	0.000000
4.945850	0.000000
4.951655	0.000000
4.957460	0.000000
4.963265	0.000000
4.969070	0.000000
4.974875	0.000000
4.980680	0.000000
4.986485	0.000000
4.992290	0.000000
4.998095	0.000000
5.003900	0.000000
5.009705	0.000000
5.015510	0.000000
5.021315	0.000000
5.027120	0.000000
5.032925	0.000000
5.038730	0.000000
5.044535	0.000000
5.050340	0.000000
5.056145	0.000000
5.061950	0.000000
5.067755	0.000000
5.073560	0.000000
5.079365	0.000000
5.085170	0.000000
5.090975	0.000000
5.096780	0.000000
5.102585	0.000000
5.108390	0.000000
5.114195	0.000000
5.120000	0.000000
5.125805	0.000000
5.131610	0.000000
5.137415	0.000000
5.143220	0.000000
5.149025	0.000000
5.154830	0.000000
5.160635	0.000000
5.166440	0.000000
5.172245	0.000000
5.178050	0.000000
5.183855	0.000000
5.189660	0.000000
5.195465	0.000000
5.201270	0.000000
5.207075	0.000000
5.212880	0.000000
5.218685	0.000000
5.224490	0.000000
5.230295	0.000000
5.236100	0.000000
